Company,Model,Varient,Year,Price,Kms_driven,Fuel_type,Transmission,Ownership,OwnershipLE,Rating,State,Car_Age,Kms_Bucket,Price_log,Kms_driven_log
Maruti,Ritz,VXI,2014,180000,83520,Petrol,Manual,1st owner,1,CARS24 Assured,Kolkata,11,High,12.100717685412471,11.332853376224865
Hyundai,Elite,ASTA 1.4 CRDI,2015,504000,170000,Diesel,Manual,1st owner,1,Verified Owner,Nadu,10,Very High,13.130333531178522,12.04355959836804
Maruti,Swift,ZXI,2012,381000,110000,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,13,Very High,12.850557278777309,11.608244735642321
Hyundai,i10,SPORTZ 1.1,2014,221000,95800,Petrol,Manual,2nd owner,2,CARS24 Assured,Hyderabad,11,High,12.30592250537653,11.470028402317833
Skoda,SLAVIA,ACTIVE 1.0L TSI MT,2023,799000,15840,Petrol,Manual,1st owner,1,CARS24 Assured,Ahmedabad,2,Low,13.591117476312084,9.670356794688852
Maruti,New,,2019,400000,130000,Petrol,Manual,1st owner,1,Verified Owner,Hapur,6,Very High,12.899222326086994,11.775297421715827
Maruti,Swift,LDI,2013,167000,110000,Diesel,Manual,4th owner,4,Verified Owner,UP,12,Very High,12.025755079404917,11.608244735642321
Honda,City,1.5L I-DTEC V,2022,1095000,59640,Diesel,Manual,1st owner,1,Verified Owner,Kerala,3,High,13.90626583447433,10.996098536008393
Volkswagen,Polo,,2012,136000,78700,Diesel,Manual,3rd owner,3,Verified Owner,Muzaffarpur,13,High,11.820417517632333,11.273411140805074
Hyundai,i20,SPORTZ 1.4 CRDI,2013,220000,160000,Diesel,Manual,1st owner,1,Verified Owner,Anjuna,12,Very High,12.301387370778713,11.982935344196433
Ford,Figo,,2015,310000,46050,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,10,Medium,12.644330802262578,10.737504756974277
Volkswagen,Polo,CUP EDITION PETROL,2019,440000,46950,Petrol,Manual,1st owner,1,Verified Owner,Gujarat,6,Medium,12.994532278619134,10.75685978366411
Honda,Amaze,1.5L I-DTEC E,2018,475000,58620,Diesel,Manual,2nd owner,2,Verified Dealer,Bhubaneswar,7,High,13.07107218827772,10.978848273143603
Renault,TRIBER,RXZ,2020,410000,66200,Petrol,Manual,3rd owner,3,Verified Owner,Kolkata,5,High,12.923914877701906,11.10045084755119
Maruti,Alto,VXI,2011,75000,86500,Petrol,Manual,3rd owner,3,Verified Owner,Gurugram,14,High,11.225256725762893,11.367911253546788
Maruti,Swift,ZDI,2013,213000,110000,Diesel,Manual,3rd owner,3,Verified Owner,Pradesh,12,Very High,12.269052139516223,11.608244735642321
Maruti,Swift,VDI ABS,2015,317000,110000,Diesel,Manual,3rd owner,3,Verified Owner,Gujarat,10,Very High,12.666660207428574,11.608244735642321
Tata,Tiago,XT PETROL,2017,249000,120000,Petrol,Manual,2nd owner,2,Verified Owner,Gandhinagar,8,Very High,12.425212191503038,11.695255355062795
Maruti,Celerio,VXI AMT,2016,292000,63150,Petrol,Auto,1st owner,1,CARS24 Assured,Lucknow,9,High,12.584512505902088,11.053283962966008
Hyundai,i20,MAGNA (O) 1.2,2011,219000,99390,Petrol,Manual,2nd owner,2,Verified Owner,Latur,14,High,12.296831574998258,11.506816845285819
Maruti,Ciaz,ALPHA AT 1.5 SHVS PETROL,2023,700000,25460,Petrol,Auto,1st owner,1,Verified Owner,Guwahati,2,Medium,13.45883704259595,10.144903148637786
Maruti,New,,2019,397000,22260,Petrol,Auto,2nd owner,2,CARS24 Assured,Noida,6,Medium,12.891694078557842,10.010591547450328
Hyundai,Grand,,2015,270000,72500,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,10,High,12.506180941677357,11.19135563385109
Tata,TIGOR,XE DIESEL,2018,380000,56480,Diesel,Manual,1st owner,1,Verified Dealer,Kanpur,7,High,12.847929163278053,10.941659577392821
Maruti,Wagon,VXI,2013,225000,77120,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,12,High,12.323860125621126,11.253130896005338
Renault,Kwid,RXT 0.8,2016,238000,100000,Petrol,Manual,1st owner,1,Verified Owner,Maharashtra,9,High,12.380030154325457,11.51293546492023
Maruti,Alto,LXI,2010,142000,100000,Petrol,Manual,2nd owner,2,Verified Owner,Patiala,15,High,11.863589378812122,11.51293546492023
Honda,City,1.5L I-VTEC ZX CVT,2020,1020000,39260,Petrol,Auto,1st owner,1,CARS24 Assured,Mumbai,5,Medium,13.83531416565213,10.57798693872359
Hyundai,Verna,VGT CRDI 1.5,2010,142000,45710,Diesel,Manual,3rd owner,3,Verified Owner,Jharkhand,15,Medium,11.863589378812122,10.730094248137464
Hyundai,GRAND,,2019,477000,42870,CNG,Auto,1st owner,1,CARS24 Assured,Mori,6,Medium,13.07527386630434,10.6659508856554
Maruti,Swift,VDI,2012,216000,110000,Diesel,Manual,4th owner,4,Verified Owner,Mehsana,13,Very High,12.283038316285214,11.608244735642321
Hyundai,i20,SPORTZ 1.2,2013,269000,110000,Petrol,Manual,2nd owner,2,Verified Owner,Anand,12,Very High,12.502470376049185,11.608244735642321
Maruti,Alto,LXI,2018,250000,180000,Petrol,Manual,2nd owner,2,Verified Owner,Solapur,7,Very High,12.429220196836383,12.100717685412471
Hyundai,Eon,ERA +,2014,190000,80750,Petrol,Manual,2nd owner,2,Verified Owner,Gama,11,High,12.154784614286667,11.299125624909152
Maruti,Swift,VDI,2014,495000,88130,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,11,High,13.112315061750808,11.386579622903268
Tata,TIGOR,XZA PETROL,2018,600000,120000,Petrol,Auto,1st owner,1,Verified Owner,Kerala,7,Very High,13.304686600863562,11.695255355062795
Maruti,Wagon,VXI,2012,142000,180000,Petrol,Manual,1st owner,1,Verified Owner,Gujarat,13,Very High,11.863589378812122,12.100717685412471
Toyota,Innova,,2022,1748000,84130,Diesel,Auto,1st owner,1,CARS24 Assured,Gurugram,3,High,14.373983407279834,11.340130386840555
Hyundai,Elite,ASTA 1.2,2015,435000,94000,Petrol,Manual,2nd owner,2,CARS24 Assured,Pune,10,High,12.983103608918753,11.451060699493427
Mahindra,Bolero,SLX BS-III,2012,188000,81130,Diesel,Manual,5th owner,5,Verified Owner,Jodhpur,13,High,12.144202560946876,11.303820411209857
Maruti,Wagon,VXI,2011,180000,77470,Petrol,Manual,1st owner,1,Verified Owner,Delhi,14,High,12.100717685412471,11.257658951765176
Maruti,Swift,LDI,2015,250000,58400,Diesel,Manual,1st owner,1,Verified Owner,Bhiwani,10,High,12.429220196836383,10.975088291957388
Renault,Kwid,RXT 1.0 AMT (O),2020,299000,43670,Petrol,Auto,1st owner,1,Verified Owner,Assam,5,Medium,12.608202196848836,10.68443954523277
Renault,Kwid,RXT 1.0 (O),2019,360000,72400,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,6,High,12.793862088206213,11.189975390433117
Mahindra,Thar,LX D 4WD AT CONVERTIBLE,2022,1059000,31230,Diesel,Auto,2nd owner,2,CARS24 Assured,Lucknow,3,Medium,13.872836568870161,10.349166470257595
Maruti,Alto,VXi Plus (O) AGS,2024,576000,4450,Petrol,Auto,1st owner,1,CARS24 Assured,Bangalore,1,Low,13.263864675787632,8.400884069015854
Honda,City,1.5L I-VTEC S MT,2012,221000,45150,Petrol,Manual,1st owner,1,Verified Owner,Jaipur,13,Medium,12.30592250537653,10.7177677069941
Hyundai,Santro,XO,2011,68000,170000,Petrol,Manual,5th owner,5,Verified Owner,Pradesh,14,Very High,11.127277689932466,12.04355959836804
Maruti,Dzire,VDI AMT,2018,542000,120000,Diesel,Auto,1st owner,1,Verified Owner,Pradesh,7,Very High,13.20302312543853,11.695255355062795
Hyundai,Eon,ERA +,2016,195000,64910,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,9,High,12.180759965737863,11.080772379855539
Hyundai,Verna,1.6 VTVT SX AT,2016,359000,94410,Petrol,Auto,2nd owner,2,Verified Owner,Chhattisgarh,9,High,12.791080452981857,11.455412870768761
Tata,Tiago,XT PETROL,2018,314000,96400,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,7,High,12.657151449598695,11.476271853988816
Tata,Bolt,XMS REVOTRON,2015,205000,49330,Petrol,Manual,2nd owner,2,Verified Owner,Kolkata,10,Medium,12.230770136157428,10.806307965662294
Maruti,Baleno,SIGMA PETROL 1.2,2022,520000,61150,Petrol,Manual,1st owner,1,Verified Owner,Gujarat,3,High,13.161586013632684,11.021101494211369
Chevrolet,Beat,LT DIESEL,2012,79000,88930,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,13,High,11.277215789596893,11.395616067129744
Ford,Ecosport,,2019,514000,43380,Petrol,Manual,1st owner,1,Verified Owner,Rajasthan,6,Medium,13.1499804899607,10.67777683621291
Maruti,Swift,VXI,2021,531000,65200,Petrol,Manual,1st owner,1,Verified Owner,Jodhpur,4,High,13.182519183461475,11.08523008522044
Hyundai,GRAND,,2020,550000,14510,Petrol,Manual,1st owner,1,Verified Owner,Taleigao,5,Low,13.217675375388819,9.582662261491093
Maruti,Swift,ZDI,2014,296000,130000,Diesel,Manual,3rd owner,3,Verified Owner,Gurugram,11,Very High,12.598118111678868,11.775297421715827
Tata,ALTROZ,XZ DIESEL,2020,585000,24870,Diesel,Manual,2nd owner,2,CARS24 Assured,Patna,5,Medium,13.279368835614243,10.12145774507634
Maruti,Alto,LXI,2020,337000,41600,Petrol,Manual,1st owner,1,Verified Owner,Punjab,5,Medium,12.727841176689147,10.635879484421974
Maruti,Ritz,VXI,2010,100000,140000,Petrol,Manual,2nd owner,2,Verified Owner,Haryana,15,Very High,11.51293546492023,11.849404844423074
Maruti,Ritz,VDI,2012,210000,120000,Diesel,Manual,2nd owner,2,Verified Owner,Beed,13,Very High,12.25486757159303,11.695255355062795
KIA,SELTOS,HTK PLUS 1.5 IMT,2022,1077000,17360,Petrol,Manual,1st owner,1,CARS24 Assured,Delhi,3,Low,13.889690884643201,9.761981590241948
Maruti,Wagon,VXI,2011,155000,150000,Petrol,Manual,3rd owner,3,Verified Owner,Gujarat,14,Very High,11.951186847493476,11.918397239722838
Tata,TIGOR,XT PETROL,2017,310000,210000,Petrol,Manual,1st owner,1,Verified Owner,Ahmedabad,8,Very High,12.644330802262578,12.25486757159303
Maruti,Swift,ZXI,2014,395000,42960,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,11,Medium,12.886643575525625,10.668048006379243
Hyundai,Eon,ERA +,2012,110000,93230,Petrol,Manual,3rd owner,3,Verified Owner,Muzaffarnagar,13,High,11.608244735642321,11.442835563394322
Hyundai,i10,MAGNA 1.1,2014,230000,68360,Petrol,Manual,3rd owner,3,Verified Owner,Latur,11,High,12.345838935721968,11.132557765560216
Renault,TRIBER,RXT,2019,397000,150000,Petrol,Manual,1st owner,1,Verified Owner,Chhattisgarh,6,Very High,12.891694078557842,11.918397239722838
Maruti,Swift,VXI,2011,113000,100000,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,14,High,11.635151947212842,11.51293546492023
Maruti,Swift,VDI,2013,270000,140000,Diesel,Manual,3rd owner,3,Verified Owner,Rajasthan,12,Very High,12.506180941677357,11.849404844423074
Tata,ALTROZ,XT DIESEL DARK EDITION,2022,691000,36720,Diesel,Manual,1st owner,1,CARS24 Assured,Agra,3,Medium,13.445896549926763,10.51110407747908
Maruti,Vitara,,2017,435000,110000,Diesel,Manual,2nd owner,2,Verified Owner,Chhattisgarh,8,Very High,12.983103608918753,11.608244735642321
Hyundai,i20,SPORTZ 1.4 CRDI,2012,139000,230000,Diesel,Manual,2nd owner,2,Verified Owner,Part,13,Very High,11.842236406331555,12.345838935721968
Maruti,Swift,VDI,2013,370000,130000,Diesel,Manual,1st owner,1,Verified Owner,Panaji,12,Very High,12.821260987319457,11.775297421715827
Mahindra,XUV500,W10,2015,875000,97250,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,10,High,13.681980308196241,11.485050544204174
Tata,Zest,XT 90PS DIESEL,2014,420000,81680,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,11,High,12.948012371209098,11.310576695662721
Maruti,Wagon,VXI AMT,2018,435000,29600,Petrol,Auto,1st owner,1,Verified Dealer,Nashik,7,Medium,12.983103608918753,10.295563423525277
Honda,Brio,S MT,2016,257000,100000,Petrol,Manual,2nd owner,2,CARS24 Assured,Ahmedabad,9,High,12.456835254920371,11.51293546492023
Tata,TIGOR,XZ PLUS CNG,2022,566000,38460,CNG,Manual,1st owner,1,CARS24 Assured,Ghaziabad,3,Medium,13.246351123968212,10.557400019844792
Tata,Tiago,XZ PETROL,2017,268000,58050,Petrol,Manual,3rd owner,3,Verified Owner,Pradesh,8,High,12.498745990829315,10.969077213506518
Ford,Figo,TREND 1.2 PETROL,2015,225000,64910,Petrol,Manual,2nd owner,2,Verified Owner,Goa,10,High,12.323860125621126,11.080772379855539
Mahindra,XUV500,W4,2014,367000,59920,Diesel,Manual,2nd owner,2,Verified Owner,Jharkhand,11,High,12.813119851828635,11.0007823069704
Maruti,Wagon,LXI,2011,160000,47460,Petrol,Manual,1st owner,1,Verified Owner,Goa,14,Medium,11.982935344196433,10.76766360014283
Maruti,Ertiga,ZDI + SHVS,2016,885000,86050,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,9,High,13.69334405393293,11.362695422722654
Tata,Zest,XT 90PS DIESEL,2014,180000,1130000,Diesel,Manual,2nd owner,2,Verified Owner,Muzaffarpur,11,Very High,12.100717685412471,13.937729075643883
Mahindra,XUV500,W8,2012,183000,110000,Diesel,Manual,4th owner,4,Verified Owner,Pradesh,13,Very High,12.117246896289503,11.608244735642321
Maruti,Ritz,LXI,2011,95000,60350,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,14,High,11.461642696843066,11.007932796396682
Ford,Figo,TREND 1.5 DIESEL,2016,172000,110000,Diesel,Manual,1st owner,1,Verified Owner,Rajasthan,9,Very High,12.055255569732177,11.608244735642321
Maruti,Baleno,DELTA PETROL 1.2,2020,460000,3600,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,5,Low,13.038983942375959,8.188966863648876
Ford,Figo,ZXI 1.2 PETROL,2012,145000,77030,Petrol,Manual,2nd owner,2,Verified Owner,Goa,13,High,11.884495917930655,11.25196321721783
Hyundai,i10,MAGNA 1.1,2010,70000,150000,Petrol,Manual,4th owner,4,Verified Owner,Jodhpur,15,Very High,11.156264806643742,11.918397239722838
Tata,ALTROZ,XZ DIESEL,2021,558000,80470,Diesel,Manual,1st owner,1,CARS24 Assured,Mori,4,High,13.232116033476537,11.295652150054389
Tata,Nano,LX,2012,54000,26680,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,13,Medium,10.896757843893464,10.191706980586526
Maruti,Swift,VDI,2014,299000,220000,Diesel,Manual,2nd owner,2,Verified Owner,Gurugram,11,Very High,12.608202196848836,12.301387370778713
Chevrolet,Beat,LS DIESEL,2012,127000,90930,Diesel,Manual,2nd owner,2,Verified Owner,Dhanbad,13,High,11.751950239425476,11.417856256130069
Tata,PUNCH,,2023,606000,15480,Petrol,Manual,1st owner,1,CARS24 Assured,Rajkot,2,Low,13.314636915215106,9.647368744540465
Maruti,IGNIS,ZETA 1.2,2017,380000,21150,Petrol,Manual,1st owner,1,Verified Owner,Ranchi,8,Medium,12.847929163278053,9.959442464680574
Datsun,Go,T,2015,140000,83100,Petrol,Manual,3rd owner,3,Verified Owner,Delhi,10,High,11.849404844423074,11.32781201446548
Maruti,Alto,LXI,2017,260000,45840,Petrol,Manual,2nd owner,2,Verified Owner,Kerala,8,Medium,12.468440756144114,10.732934166159403
Maruti,Alto,LXI,2019,296000,70170,Petrol,Manual,1st owner,1,Verified Dealer,Raipur,6,High,12.598118111678868,11.158690399249249
Maruti,Swift,VDI ABS,2015,310000,120000,Diesel,Manual,4th owner,4,Verified Owner,Thanesar,10,Very High,12.644330802262578,11.695255355062795
Maruti,Swift,VXI,2011,280000,100000,Petrol,Manual,1st owner,1,Verified Owner,Goa,14,High,12.54254845357358,11.51293546492023
Maruti,Ertiga,VXi (O),2024,980000,38170,Petrol,Manual,1st owner,1,CARS24 Assured,Ahmedabad,1,Medium,13.795308871054397,10.549831343981374
Datsun,Go,T,2016,196000,62250,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,9,High,12.185875040240456,11.038929878454953
Maruti,Dzire,VDI,2017,580000,58100,Diesel,Manual,1st owner,1,Verified Owner,Gurugram,8,High,13.270785106659046,10.969938154395841
Hyundai,Creta,SX (O) 1.6 PETROL,2018,910000,62830,Petrol,Manual,1st owner,1,Verified Dealer,Raipur,7,High,13.721200977393528,11.048203861234047
Renault,TRIBER,RXL MT,2021,495000,76690,Petrol,Manual,1st owner,1,Verified Dealer,Kanpur,4,High,13.112315061750808,11.247539640183605
Hyundai,VENUE,S 1.2,2023,690000,12470,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,2,Low,13.444448325847754,9.431161227920747
Honda,Brio,E MT,2013,200000,70230,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,12,High,12.206077645517674,11.159545087980925
Hyundai,Verna,,2010,170000,69610,Petrol,Manual,1st owner,1,Verified Owner,Bhopal,15,High,12.04355959836804,11.150677879811573
Hyundai,Creta,E 1.5 PETROL,2022,905000,23530,Petrol,Manual,1st owner,1,CARS24 Assured,Surat,3,Medium,13.715691327653829,10.066073979755881
Maruti,Wagon,LXI CNG,2016,217000,200000,Petrol,Manual,1st owner,1,Verified Owner,Jabalpur,9,Very High,12.28765724080691,12.206077645517674
Hyundai,Elite,ASTA 1.2,2014,414000,55140,Petrol,Manual,1st owner,1,CARS24 Assured,Kochi,11,High,12.933623668263472,10.917648820068036
Honda,Brio,S MT,2013,149000,120000,Petrol,Manual,2nd owner,2,Verified Owner,Jharkhand,12,Very High,11.91170829631447,11.695255355062795
MG,HECTOR,SHARP 2.0 DIESEL,2022,875000,110000,Diesel,Manual,1st owner,1,Verified Owner,Howrah,3,Very High,13.681980308196241,11.608244735642321
Honda,Amaze,1.2L I-VTEC S,2019,435000,87630,Petrol,Manual,1st owner,1,CARS24 Assured,Noida,6,High,12.983103608918753,11.38089009560181
Tata,Indigo,LX TDI,2014,118000,150000,Diesel,Manual,1st owner,1,Verified Owner,Raipur,11,Very High,11.678448377988165,11.918397239722838
Hyundai,i10,D LITE 1.1,2010,142000,88270,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,15,High,11.863589378812122,11.388166906827415
Maruti,Baleno,ZETA PETROL 1.2,2018,475000,80330,Petrol,Manual,2nd owner,2,Verified Dealer,Amravati,7,High,13.07107218827772,11.293910877739696
Renault,Kwid,CLIMBER 1.0 AMT,2017,243000,82710,Petrol,Auto,1st owner,1,CARS24 Assured,Kolkata,8,High,12.400820837540556,11.323107883049328
Maruti,Ciaz,VDI+ SHVS,2016,374000,100000,Diesel,Manual,2nd owner,2,Verified Owner,Gujarat,9,High,12.832013750189885,11.51293546492023
Maruti,Swift,LXI (O),2016,351000,97290,Petrol,Manual,1st owner,1,CARS24 Assured,Vadodara,9,High,12.768544351446794,11.485461766465319
Toyota,Glanza,G E-CNG,2023,759000,65320,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,2,High,13.539758373899955,11.087068856214001
Mahindra,Kuv100,K8 D 6 STR,2016,436000,22940,Diesel,Manual,1st owner,1,Verified Owner,Jamshedpur,9,Medium,12.985399815906522,10.040680981712335
Maruti,Alto,LXI,2012,179000,89740,Petrol,Manual,2nd owner,2,Verified Dealer,Amravati,13,High,12.095146671399466,11.404683022770763
Datsun,Go,T,2015,172000,130000,Petrol,Manual,2nd owner,2,Verified Owner,Maharashtra,10,Very High,12.055255569732177,11.775297421715827
Tata,Tiago,XT CNG,2023,560000,39520,CNG,Manual,1st owner,1,CARS24 Assured,Pune,2,Medium,13.235693848424024,10.584587455185398
Renault,TRIBER,RXT,2020,399000,57760,Petrol,Manual,1st owner,1,CARS24 Assured,Vadodara,5,High,12.896719202134523,10.96406908643623
Hyundai,i20,MAGNA 1.2,2010,125000,120000,Petrol,Manual,4th owner,4,Verified Owner,Jabalpur,15,Very High,11.736077016252437,11.695255355062795
Renault,Kwid,RXT 1.0,2018,259000,72590,CNG,Manual,2nd owner,2,CARS24 Assured,Lucknow,7,High,12.464587201678082,11.192596226186202
Maruti,Celerio,VXI,2017,286000,85780,Petrol,Manual,1st owner,1,CARS24 Assured,Ghaziabad,8,High,12.563750586299374,11.359552815731995
Renault,Kwid,RXL,2021,281000,37780,Petrol,Manual,1st owner,1,Verified Owner,Aligarh,4,Medium,12.546113507028412,10.539561609736435
Renault,Kwid,CLIMBER MT 1.0,2023,490000,2830,Petrol,Manual,1st owner,1,Verified Dealer,Amritsar,2,Low,13.102162710901053,7.9483852851118995
Hyundai,Elite,,2015,352000,52700,Petrol,Manual,3rd owner,3,Verified Owner,Bengal,10,High,12.77138929548529,10.872389709681492
Maruti,Alto,LXI,2013,135000,88100,Petrol,Manual,3rd owner,3,Verified Owner,Kanpur,12,High,11.813037464800539,11.386239162597649
Mahindra,XUV300,W8 (O) 1.2 PETROL,2022,879000,27710,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,3,Medium,13.686541314323094,10.22958472526072
Hyundai,GRAND,,2020,466000,62520,Petrol,Manual,1st owner,1,CARS24 Assured,Jaipur,5,High,13.051943059028227,11.043257779289133
Maruti,Alto,LXI,2015,265000,44100,Petrol,Manual,1st owner,1,Verified Owner,Maharashtra,10,Medium,12.487488878546145,10.694237736914808
Renault,Kwid,RXT 0.8,2016,241000,23130,Petrol,Manual,1st owner,1,CARS24 Assured,Delhi,9,Medium,12.392556361841777,10.0489289881863
Maruti,Alto,LXI,2014,177000,72520,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,11,High,12.083910661257521,11.19163145407322
Maruti,Ertiga,ZDI SHVS,2016,851000,76530,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,9,High,13.654168582642953,11.245451166489799
Hyundai,Elite,ASTA 1.4 CRDI,2015,377000,120000,Diesel,Manual,2nd owner,2,Verified Owner,Rajasthan,10,Very High,12.840003118946523,11.695255355062795
Maruti,Swift,VXI,2017,498000,67840,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,8,High,13.118357364036902,11.124922010923182
Chevrolet,Sail,1.2 LS,2015,158000,92190,Petrol,Manual,2nd owner,2,Verified Owner,Assam,10,High,11.970356641102999,11.431617790897278
Nissan,Kicks,XV PREMIUM DIESEL,2019,825000,42660,Diesel,Manual,1st owner,1,CARS24 Assured,Lucknow,6,Medium,13.623139877437296,10.661040432913284
Tata,NEXON,XT PLUS PETROL,2019,750000,43810,Petrol,Manual,2nd owner,2,Verified Owner,Bahadurgarh,6,Medium,13.527829818844937,10.687640206386288
Chevrolet,Beat,LT OPT PETROL,2012,165000,86450,Petrol,Manual,1st owner,1,Verified Dealer,Ranchi,13,High,12.013706813470414,11.367333058424524
Hyundai,Elite,,2019,550000,58920,Petrol,Manual,1st owner,1,Verified Owner,Thiruvananthapuram,6,High,13.217675375388819,10.983952842598189
Honda,BR-V,1.5L I-VTEC VX,2017,555000,80740,Petrol,Manual,1st owner,1,Verified Dealer,Ranchi,8,High,13.22672519452875,11.299001779764962
Mahindra,Scorpio,S10 2WD INTELLI-HYBRID,2017,865000,120000,Diesel,Manual,1st owner,1,Verified Dealer,Kanpur,8,Very High,13.670485941982712,11.695255355062795
